player,uid,level,rank,rank_div,rank_score,kills,damage,headshots,games_played,wins,kdr,damage_per_game
TakedownGoose23,1008248072612,2.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TJ SlickRick,2796526463,94.0,Rookie,4,1.0,21000.0,5707900.0,0.0,0.0,0.0,0.0,0.0
unknown,2796559141,12.0,Bronze,3,1615.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0
ReZoluti0N,2796586750,30.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
venomtail,2796604199,323.0,Gold,4,5872.0,0.0,339329.0,0.0,675.0,0.0,0.0,502.7096296296296
ANTONY04-_-,1012158787189,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarknado,2796573799,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Dempsey,2796509549,158.0,Bronze,4,1443.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
sami-_-,2796555508,311.0,Gold,2,7361.0,1369.0,270766.0,0.0,0.0,0.0,0.0,0.0
BigDaddyBrooks69,2796573791,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COYR2405,2796633986,6.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aragorn1174,2796594460,48.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlboro,2796585977,92.0,Gold,2,7011.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
Jndxre,2796616646,7.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaned913,2796621364,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro Acog,2796536850,4.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Inbred Country,2796562538,297.0,Gold,4,5750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ToXibouL,2796571654,12.0,Unranked,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
pivodan,2796556535,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP_007,2796627245,27.0,Rookie,4,1.0,1321.0,463238.0,2131.0,0.0,0.0,0.0,0.0
Everion3,2796558680,23.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loyaltee,2796534787,21.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tx_jmboslice_tx,2796537641,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ElJosshi,2796493430,131.0,Rookie,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
I YOUNG ZEUS I,2796663593,36.0,Unranked,0,0.0,1.0,302.0,0.0,0.0,0.0,0.0,0.0
Krizbipal,2796624506,10.0,Unranked,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ItsPelican,2796579787,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosat10,2796575897,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gcrucera,2796570439,20.0,Unranked,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
KinG_BraD1EEY,2796621028,87.0,Unranked,0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
Verchy13,1008248094167,31.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canerozdemir1,2796624212,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AkaMissionPs,2796607961,219.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MichaelJH2811,2796508064,72.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastIronLiver,2796627221,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iliascr7fut,2796603065,10.0,Unranked,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,2796630892,17.0,Rookie,1,948.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
bariskolcu,2796496469,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prodiqy_KinG___,2796683665,16.0,Unranked,0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebowskiiii,2796544409,2.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4DDOG,2796618721,36.0,Bronze,4,1421.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackobiee,2796662791,258.0,Silver,3,3586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kickastor,2796603080,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,2796610063,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALF_KiLLAZZ,2796640631,6.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyanchaos,2796661194,7.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IsoTone_,2796592100,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAINISH WRATH,2796577029,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rangaa_,2796578551,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massey1376,2796639721,47.0,Unranked,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
TK_NASTAY,2796594722,88.0,Unranked,0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0
xAlphaWolfx117,2796514748,7.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honda1906,2796534622,403.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rastabank7431,2796576108,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFBobick,2796669967,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ow_sea_paradise,2796578653,264.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
izMonsterCat,2796652349,29.0,Unranked,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
TrashXXTalknXXGG,2796588716,8.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V0iD GeCkO,2796602324,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrDo6p9k,2796586531,102.0,Bronze,4,1100.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
harrytomlinsonnn,2796558170,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
santiagoable,2796531782,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4_Na_USB,2796589841,28.0,Unranked,0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
PePePePe_LOTION_,2796575809,155.0,Rookie,4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Advonced,2796559512,41.0,Rookie,4,1.0,2.0,502.0,0.0,0.0,0.0,0.0,0.0
Ghiggio_Merio,2796579179,3.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llamassenko,2796500486,268.0,Unranked,0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
Sanchia-star,2796550958,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghostless6969,2796496591,16.0,Unranked,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
pachi19,2796555081,8.0,Unranked,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
matteo_998,2796572356,18.0,Rookie,4,100.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Dougan Nash,2796519304,170.0,Unranked,0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0
grampaspec,2796558241,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m4assult2,2796545503,7.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RobinSinouh,2796507657,7.0,Unranked,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
VeduseM,2796608326,114.0,Silver,3,3785.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
Solyre,2796611510,24.0,Rookie,3,383.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
Daxter4VS,2796621908,6.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ytoukay,2796615297,25.0,Rookie,2,592.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Neoschy,2796570422,4.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahy,2796498557,34.0,Rookie,1,800.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
beruga-zabiine,2796552215,446.0,Unranked,0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
CharlieEnigma14,2796652882,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MetroGrunt,2796486509,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luizamiheeva79646,2796607195,24.0,Rookie,4,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pinasu,2796585612,15.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
dad79awrollo,1008248064438,5.0,Unranked,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
M0rtmain,2796565482,3.0,Rookie,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
vVVKCDfLYz,2796580157,15.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RobertManzu,2796690234,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXTREMEKIWI_v2,2796555065,14.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TsGrave,2796636662,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KiLo,2796540549,221.0,Silver,4,3365.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CaptGeekSquad,2796636452,42.0,Unranked,0,0.0,93.0,0.0,151.0,0.0,0.0,0.0,0.0
AlconchelSG,2796609986,101.0,Rookie,3,402.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0
Y5 Aylin,2796640552,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shampooskie,2796557208,9.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeltaKing66,2796640880,10.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theorusu,2796555998,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f13crazy,2796684323,19.0,Unranked,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
mabbell,2796559700,14.0,Gold,3,6485.0,3605.0,366021.0,717.0,0.0,0.0,0.0,0.0
uweric,2796505377,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EliteKingA,2796611130,214.0,Unranked,0,0.0,17.0,4840.0,0.0,0.0,0.0,0.0,0.0
DavidASD94,2796539175,78.0,Unranked,0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
rBANKS81,2796519751,135.0,Unranked,0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0
FrenzyBoy,2796581330,24.0,Rookie,4,1.0,38.0,15881.0,52.0,0.0,0.0,0.0,0.0
Shadkeiko,2796548757,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
athish247,2796565502,7.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ToXiC TuRtLe43,2796493037,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FranzW1990_AUT,2796583830,41.0,Unranked,0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
xKruchy,2796620305,10.0,Unranked,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Zabos_07,2796561401,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demanyga84,2796521142,15.0,Unranked,0,0.0,5.0,2087.0,0.0,0.0,0.0,0.0,0.0
BrandonMarcello,2796622512,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ArturDzivia,2796564508,9.0,Rookie,4,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
HairrryClam,2796526911,328.0,Unranked,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
温斯顿 你血压又升高了,2796512576,72.0,Bronze,4,1284.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0
StavStav24,2796625193,25.0,Rookie,4,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
W-I-N-N-E-Y-,2796542711,11.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,2796557237,21.0,Bronze,3,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tdiasq,2796624766,9.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
soldier8I0,2796601584,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzaz_snop667,2796575835,101.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheDamndPriest,2796572680,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKXE,2796599009,8.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BiggerBadderBen,2796484536,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
borrayo82,2796538318,6.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Atilmu,2796582982,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M3 Reeko,2796601097,101.0,Unranked,0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0
JimmyKong1234,2796552150,29.0,Unranked,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,2796587335,29.0,Gold,3,6633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milk_Lizard86,2796463427,145.0,Silver,3,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greatgrayfoxjohn,2796573625,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gerbiltron,2796532808,28.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Snalinek,2796644701,28.0,Silver,2,4092.0,11.0,5729.0,0.0,0.0,0.0,0.0,0.0
Audixal,2796676428,339.0,Rookie,4,1.0,33.0,9150.0,0.0,0.0,0.0,0.0,0.0
95f403316251495f,2796603937,51.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RavenWien0206,2796578094,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaskannative24,2796519285,127.0,Silver,4,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BowanConstrictr,2796652554,112.0,Unranked,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
Jincyx,2796633923,16.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan2oo4,2796590341,29.0,Unranked,0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
ZaPR23,2796489197,75.0,Rookie,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NicorsDP,2796539476,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dribaJL,2796624606,31.0,Unranked,0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
jmac9695,2796480872,49.0,Unranked,0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
FUTUR3DYSTOPIA,2796543606,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SpartanElite,2796612795,92.0,Bronze,4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colinboii,2796513888,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shagerooney,2796601652,34.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2XXvxSDLa8,2796604618,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kinosanta2,2796632459,93.0,Rookie,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ_Slipstream,2796642082,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE BAG92,2796614047,13.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JammyDodga3000,2796624727,107.0,Unranked,0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
BURNT BACON,2796526812,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olafskyyy6,2796600845,1.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doby,2796471403,32.0,Rookie,4,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TandoCommando,2796548949,241.0,Bronze,2,2300.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
BatCon88,2796651531,8.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CreamPuff254,2796630442,5.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
asdasbjvfsvasjfv,2796550746,11.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptusha,1008248005109,18.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PineappleScream,2796524153,176.0,Rookie,4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bulk_bullets,2796556049,49.0,Rookie,4,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
TreyThaRockstar,2796501080,294.0,Bronze,2,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Squishy024,2796538797,79.0,Unranked,0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0
quenbyako,2796579711,14.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crouchboyz,2796496889,20.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w00dzLegend,2796558080,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
omartheviper,2796577544,6.0,Unranked,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
shea2000lady,2796516490,2.0,Rookie,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShaunP79,2796558200,21.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
joni2095sombra,2796653753,250.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon_Screw888,2796569413,27.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenta Kofot,2796592014,110.0,Rookie,1,919.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejvid,2796589078,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jo2hT3XASBeaST,2796541279,4.0,Unranked,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
NoisyMix,2796572467,40.0,Unranked,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
GAINZndGAUGES45,2796559112,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emuaj_cs,2796577191,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lon,2796613305,32.0,Rookie,3,399.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
DeHa51,2796590849,38.0,Unranked,0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
CFJones,2796533219,16.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MoweK,2796625155,6.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLA_JG_23,2796651191,108.0,Bronze,4,1183.0,1128.0,280746.0,0.0,0.0,0.0,0.0,0.0
Tom Hsieh,2796647466,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clong9788,2796584343,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rockburr,2796469313,7.0,Unranked,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
spider-worm,2796545300,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carci98,2796560869,6.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yurak,2796490821,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike_Knape,2796541997,14.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Behenck6,2796588997,5.0,Unranked,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
philipbiondi,2796605357,9.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
disenbowel,2796527638,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lwinchester94,2796602936,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaiou_01,2796585097,38.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mallichko,2796612176,92.0,Silver,2,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheJesterOAO,2796620378,6.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stmulealex23,2796522193,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810987,2796544124,234.0,Gold,2,7275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTB_Abelfu507,2796528437,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BearNThere,2796517112,27.0,Rookie,4,1.0,1.0,184.0,0.0,0.0,0.0,0.0,0.0
Player_s0sr3svj,2796561067,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSWinim,2796611271,63.0,Unranked,0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
yusuf-daings,2796565352,13.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demice?,2796559146,43.0,Bronze,1,2840.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
zhangxu_min,2796614500,2.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMx1969,2796592928,8.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Makka pakka729,2796512692,34.0,Diamond,1,15370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmmhhbrianni,2796626947,255.0,Bronze,2,2365.0,1273.0,0.0,1682.0,0.0,0.0,0.0,0.0
KJYoung2015,2796529609,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osage_254,2796553268,59.0,Unranked,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
frankinsplif,2796628122,14.0,Unranked,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerempc,2796571276,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMG KillerDonut,2796672462,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin826499,2796636699,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oro_194,2796558265,8.0,Unranked,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Drigsbow,2796500029,33.0,Unranked,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonidakr,2796666312,62.0,Bronze,1,2688.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
xBLaCk BaMbA96,2796607426,21.0,Rookie,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SamVOB,2796563757,37.0,Rookie,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
huanssohnn83445,2796581047,29.0,Platinum,4,8853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8e9e02a0c1fafdb,2796536372,50.0,Rookie,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TheRandomAshton,2796528374,17.0,Unranked,0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
samshortal,2796544520,13.0,Bronze,4,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaizate,2796560283,6.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xMisticGamingx,2796515720,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPEZZMAFIA,2796608041,22.0,Unranked,0,0.0,212.0,52927.0,0.0,0.0,0.0,0.0,0.0
这是一个晴朗滴早晨,2796560864,115.0,Bronze,4,1000.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0
KUMOROU,2796613350,141.0,Gold,3,6822.0,796.0,285644.0,409.0,0.0,0.0,0.0,0.0
VenomousRyan553,2796607927,9.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kingdedes15,2796609689,20.0,Unranked,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
DEEPSMOKER,2796602109,8.0,Unranked,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Acnak,2796525333,12.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheTastyTay,2796621155,3.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PandaSecrets666,2796471486,5.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thebreaker00,2796655552,10.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stevec94,2796625507,10.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Monstas-_-,2796580033,22.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bumblebee9445,2796546824,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qaz1752,2796567969,35.0,Silver,2,4736.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
Kilerium,2796559968,5.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
litvinaf,2796645980,1.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xMacacox,2796658156,7.0,Unranked,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ScornfulBinkie9,2796493611,4.0,Unranked,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schnurstrack,2796577883,43.0,Rookie,4,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZzWhitePandazZ,2796486029,8.0,Unranked,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
